"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FUCA2"	0.187919618964035	6.59846103013353	4.04636407875164	0.000997428907899251	0.00432020598755323	-2.14753156148665
"SDHAP1"	0.187896271027917	4.49787572022	2.79075845833277	0.0134144548676677	0.0373073153498236	-4.35959036044829
"RP11-157G21.2"	0.187885448861949	1.38696678500495	1.19261517244577	0.251004215458777	0.378227276417568	-6.1741323771526
"CIR1"	0.187853122329145	10.0441857889314	4.81707867175957	0.000208229376242972	0.00116936888198025	-0.85643172773888
"LA16C-306E5.1"	-0.187849925206743	2.39722249279652	-1.38280556253078	0.186373472395897	0.301729770424859	-6.17463679944155
"RP11-187O7.3"	-0.187846085788739	2.07474250050405	-1.34051702176115	0.199445197356097	0.31705823069156	-6.14965022962061
"NSMCE2"	-0.187840153230887	4.35023104089492	-2.35133351006159	0.032344334766799	0.0758921639012199	-5.14329018945549
"ZBTB49"	0.187805033081358	2.24701765497924	1.29543589015367	0.214180281960921	0.335312406953506	-6.26150667200742
"ARAP1"	0.187746497716454	9.09956598456563	4.48757100370018	0.000404176333205983	0.00204001902005469	-1.45659322499077
"USP20"	-0.187738594101855	4.1682471159013	-2.37022999860537	0.0311667495473315	0.0737316246434013	-5.0636830680608
"CBFB"	-0.187734556533444	5.23647696783233	-2.78209454491243	0.0136533188883391	0.037818892879256	-4.52055697103203
"RFX3"	-0.187732832031075	2.40052582413119	-1.2378634650631	0.234237170103127	0.359845538675861	-6.35836644408483
"GPKOW"	0.187719286834804	3.764290620108	2.09941312820829	0.0525830143606237	0.112442380978718	-5.46350363721447
"POLG"	0.187716109948867	6.12158702113299	3.72851847894173	0.00192654512868388	0.00750467316867186	-2.75026531279813
"TMEM8A"	-0.187702115401009	6.73238066511323	-3.19904354859239	0.00579004602360317	0.0186952763973901	-3.91605361652531
"MTPN"	0.187689068615517	7.95777392033446	3.01919866534913	0.00839770286529386	0.025424473878905	-4.40691762462715
"TIGD5"	-0.18766049516191	1.43009788545029	-1.0968091537266	0.289516172588825	0.419350267158002	-6.28194566469782
"TAF1L"	0.187601161710061	2.36432760109328	1.54034033677784	0.143694275155984	0.246963263789035	-5.96750888936788
"CBX1"	-0.187569672225593	3.96282426476114	-2.36705948528721	0.0313614683765828	0.0740741488708938	-5.01667963768749
"LINC00963"	-0.187563476861847	6.64203904567053	-3.62464133542819	0.00239080450219797	0.00899283453103534	-3.02545384648747
"OR2A1-AS1"	0.187539237570188	2.55588925726151	1.4611630730812	0.163997477106791	0.273898403926737	-6.12743900505899
"AF241726.2"	0.187454793003208	1.85907062218379	0.984746270473472	0.339910553592742	0.472224728816763	-6.50879917959276
"SAMD11"	-0.18741159261791	2.38521678408031	-1.30503262691683	0.21097312575592	0.331398886853162	-6.27254796495462
"SCAP"	-0.187365739631748	4.91574522834763	-2.84441643910745	0.0120229516115362	0.0341850478499549	-4.33044113788382
"RP11-63E16.1"	0.187359319222549	1.67047776317085	1.2988935625403	0.213020326877702	0.333908022257723	-6.11391836833713
"TMEM63B"	0.187279897915507	4.82849521161585	2.56032356492725	0.0213724582888	0.0542369925099384	-4.88298439404359
"TIE1"	-0.187274620595602	5.5786756594777	-3.39806866097207	0.00383002237157639	0.0132289596932097	-3.33786935575144
"BRIX1"	0.187253833066125	3.27024852415283	1.68900427644785	0.111281070545718	0.202786940101839	-5.99779585386465
"SLC4A10"	0.187238292574445	4.06738535611283	2.28684818116843	0.0366852969843493	0.0839639569189234	-5.21078258945648
"RP11-96O20.4"	0.187122650072216	7.6348089659855	3.93300921654656	0.00126070323915011	0.00525448909261254	-2.48883927478454
"AQP9"	-0.18709855861832	8.78923162778654	-4.96580680465566	0.000154950413102484	0.000907377386200797	-0.446958828383216
"RAB5B"	0.18707931875672	7.15422420932936	4.21679551322632	0.000702379213196821	0.00323061273961937	-1.8513502256778
"RPL22"	-0.18704852735245	5.92703318762892	-3.35049366433805	0.00422815259269577	0.0143479932243938	-3.49454452026397
"SDF4"	0.18703068626633	7.4464916263812	3.32188078017886	0.00448714994879736	0.0150831275280383	-3.7432683788075
"RPS18"	-0.187023565062974	4.42168920705801	-2.38596380205999	0.0302171892958772	0.071953772584966	-5.09671063585855
"C5ORF66"	-0.187007147982455	7.95703321549081	-4.39086284966708	0.000492013550667831	0.00240165210556313	-1.55945562525421
"TPI1P2"	0.187002012102647	3.3789555560488	2.01919895144091	0.061154690702484	0.12648725501169	-5.49622608088533
"TMEM187"	-0.186991239667069	3.00470579103564	-1.467624918536	0.16225566761332	0.271703075425861	-6.22112661156982
"FLII"	0.186881021737493	8.09765720975252	4.40058390343323	0.000482364906108624	0.00236427865048065	-1.55383453961764
"AC009403.2"	-0.186874632728433	1.79265784869497	-1.08735214064923	0.293543940761758	0.423946598386102	-6.3778575176844
"DDRGK1"	-0.18685835741803	5.48774956853484	-2.46894847712815	0.0256448443356878	0.0629261914354119	-5.17287496492831
"C20ORF166-AS1"	0.186851784044321	1.61431289740482	1.1148346817648	0.28195266111734	0.411386056324144	-6.31399317059803
"GIGYF1"	-0.186840808000433	5.47130684579803	-3.29791229244834	0.00471619465919298	0.0157093438570199	-3.52461597201986
"ACVR1B"	0.186840425675229	4.72576342158222	2.78958087966876	0.0134466811770009	0.0373852597708841	-4.41480348450011
"RP11-347H15.2"	0.186832413655515	1.69264379774261	1.01678523955023	0.324905191441515	0.456652630510173	-6.43626990281576
"AP003041.1"	0.186828325109724	6.92089604631034	3.55297730946381	0.00277506974491801	0.0101524438140219	-3.21291193247591
"WAC"	0.186786443108989	6.21955652953122	3.42678362211505	0.00360802683301661	0.0125719502214448	-3.39111983666643
"MRPL12"	-0.186765391105741	4.95708448094993	-2.9035545989174	0.0106518680210094	0.0309945332641401	-4.2217984362135
"RP11-259N19.1"	0.186764250835904	1.70758823210454	1.19109235040501	0.251584152324743	0.378956534974875	-6.25086090209898
"ZNF429"	-0.186656657414654	2.81451252196257	-1.68158795873333	0.112734152920279	0.204722369712007	-5.86398963811565
"NEURL4"	0.186619916276088	4.34620832638441	2.47092230629135	0.0255445208426519	0.0627405574007849	-4.93990414834493
"CNIH4"	0.18656549359188	5.07411244521072	2.66766806524492	0.0172210751430164	0.0455842598950431	-4.72794994100436
"PHBP9"	0.186555488300861	0.464936950000623	0.887398236928641	0.388461909378189	0.521149881495604	-6.31824710299968
"PPP1R16A"	-0.186551181632852	4.57252467857511	-2.75054361752303	0.0145584970136295	0.0397623094167868	-4.43748503691618
"DPYD-AS1"	-0.186544525151292	4.07489079670863	-2.13464974616181	0.0491781080328313	0.10650470549884	-5.46272719602463
"LSM4"	-0.186533523041044	5.87995819892437	-3.38745289232833	0.0039154944472905	0.0134588978858207	-3.41069220966488
"MIB1"	0.186517131283512	4.44848351374262	2.20085670457413	0.0433244443030719	0.0961643485114752	-5.46003642421899
"FAM65A"	-0.186465878852214	6.33868278681245	-3.19195096560157	0.00587578695641257	0.0189185674440327	-3.88068671240744
"KXD1"	-0.186454539618313	5.88969589713421	-3.44495257494708	0.00347423759945746	0.0122061136265131	-3.29334071167732
"AURKAIP1"	-0.1863815501292	5.15856863957181	-2.82870038972201	0.0124152979383099	0.0350765170445632	-4.41262053652742
"SOBP"	-0.186376916579025	2.00812713122145	-1.33387333556119	0.201564275784655	0.319694158724022	-6.14236842259311
"FDX1L"	-0.1863573840526	3.19076886911771	-1.62487850956689	0.124397334917108	0.221089739644145	-6.05008785621957
"AC006538.4"	-0.186282914869046	4.92437680625988	-2.29907791359065	0.0358222086064207	0.0823272602132071	-5.37289671070852
"RPL41P5"	-0.186278099145041	3.43738879935955	-1.71996782418875	0.105388586516552	0.194135721975131	-5.97535149498991
"PTPMT1"	0.186278059951688	6.6301105485341	4.0765257678792	0.000937274756772588	0.00409859130927674	-2.08815756876124
"SHTN1"	-0.186257964453193	7.15554932337539	-3.73077506509187	0.00191753570181489	0.0074744844676393	-2.86151556972989
"RP11-231P20.2"	-0.186232078636749	1.12888827167244	-0.994398878302974	0.335339135199099	0.467658832078793	-6.32203978124592
"SCN8A"	0.186231677210424	3.527125163175	1.78542394794148	0.0938216320694858	0.177323781091516	-5.91853069187384
"ISCA1P1"	0.186154130140704	1.16765341965508	0.912640276535267	0.37544487131736	0.508844278583299	-6.41233218652211
"PSTK"	0.18612997379962	3.58107341647913	2.0760906878794	0.0549543119074769	0.116505497270085	-5.45507426481731
"KRIT1"	0.186088968082324	4.25889307235328	2.39700886008185	0.0295669755187226	0.0706891348622482	-5.05615427484112
"FBXO24"	0.186080145152961	1.75848542791267	1.12422522984149	0.278071199457141	0.40688997967582	-6.33925493208098
"EIF5P1"	0.18607476752724	4.12694104654568	1.98485455967304	0.0651994084982831	0.133151298621824	-5.75380850213013
"GMEB1"	0.186054369855488	3.42709166798278	1.64194350825294	0.12078319604914	0.215881772697469	-6.1096754349126
"DLD"	0.186042503324465	6.49074464516275	3.59927205378703	0.00252032224638103	0.00937654684014109	-3.0678134560355
"DDX17"	0.18600198524754	8.1915903260373	4.47118817274507	0.00041784305419032	0.00210125481658081	-1.41526582542882
"RP13-444K19.1"	0.185974908705347	1.98907215026357	1.21653728876418	0.242028123777049	0.368034907275906	-6.29027372334646
"DCBLD1"	0.185939599490317	4.70302613864293	2.57830499861148	0.0206158577261462	0.0526547344678415	-4.82071635818683
"SCO1"	0.185861107808216	5.14285091729196	3.10238897638705	0.00707259007344118	0.0220810677810242	-3.87711379899414
"TBC1D20"	-0.185853089049876	5.46027532088051	-2.83653916349639	0.012218074439906	0.0346457727268568	-4.45602989294909
"C17ORF53"	-0.185764504584109	0.799046407444304	-1.04522274056813	0.311988687057799	0.443314355232864	-6.21586590092861
"LAMP2"	0.18575999997767	8.29841000111293	4.1213367405769	0.00085462735919519	0.0038044701796431	-2.15236502264198
"LINC01278"	-0.185754643047454	3.38291516194212	-1.97422464979051	0.0664995542487943	0.135278832674784	-5.55322055691993
"DNAJC9-AS1"	-0.18574983833236	5.77997173974581	-3.00259565659307	0.00868996476210762	0.0261846230018686	-4.18057486716181
"PMS2P3"	0.185744943332689	2.01507926186827	1.12752847997067	0.276715389378111	0.40560620516337	-6.39901903672794
"HTR7P1"	0.185732377962957	1.72308105939161	1.17606916423462	0.257360578228501	0.385099858251978	-6.27252363831763
"RP11-90B9.3"	0.185686688208035	1.47881494471491	1.02049202924154	0.323200147583326	0.454758854511411	-6.38134558791213
"AC003090.1"	-0.185684042790871	3.27196443628762	-1.90965204814249	0.0749130337649401	0.148839489629851	-5.63027233945855
"CD70"	0.185609182380046	0.490148756814146	0.931522072807735	0.365903482388725	0.499142819424068	-6.28048197726093
"C18ORF8"	0.185598353626214	5.61770433269942	3.01468865301925	0.00847612476819474	0.0256096356285476	-4.14249558408847
"DZIP1L"	-0.185552131974462	2.28261843264161	-1.38290581780295	0.186343328490779	0.301708406893392	-6.1472522678387
"SNRPA1"	0.185513587588344	3.85811888459732	2.13837773391973	0.0488300067253272	0.105931242959332	-5.42090655766953
"RP11-69L16.5"	-0.18548943689773	4.12556771091552	-2.42827827577692	0.0277970935646506	0.0671885756466953	-4.94492230713606
"RPL21P39"	-0.1854826556576	1.86812412627609	-0.780349010642935	0.446969639968644	0.576841636270973	-6.68091734287811
"TLR6"	-0.185452345767783	5.01387153678696	-2.83281317910362	0.0123114374898576	0.0348383738983382	-4.3747770392271
"RPS24P17"	-0.185441622832363	1.12330987006057	-0.985988065412339	0.339319995994332	0.471588302653688	-6.3292126256571
"RP11-390P2.2"	0.185405348706964	2.94009037116869	1.7109186708034	0.107081921470866	0.196705434529393	-5.87278408188812
"RP11-10L12.2"	-0.185346869240633	0.467702324717924	-0.975144834108569	0.344501130824959	0.477038669177498	-6.25384934072054
"ATXN7L3"	0.185312467807367	5.81306279260963	3.2996632274923	0.00469907661429412	0.015659483692936	-3.59375599650014
"RP1-144F13.4"	0.185302331981039	0.426768351253076	0.916948662922259	0.373252987534272	0.506703687165359	-6.28767402278722
"ZNF16"	-0.185281289940591	1.9283343740596	-1.29184938935661	0.215388739381644	0.336878434235814	-6.17470838388085
"PHBP3"	0.185274058656478	1.85108153059256	1.28954734396148	0.216167245220221	0.337680703703964	-6.16936987632311
"MYADM"	-0.185222658034884	7.85437451229535	-3.8598563907038	0.00146694234134962	0.00598544752709282	-2.65820295546406
"BTF3L4"	-0.185192018815948	4.34305018324683	-2.38874888519753	0.0300519732426134	0.0716466087672431	-5.07282777670744
"NXN"	0.185177826952443	2.3768956819739	1.20636525244818	0.245814134435654	0.372044143957109	-6.40109555151861
"WIPF2"	0.185124766307274	5.31036423379586	3.2324900055035	0.00540210562871893	0.0175906867390624	-3.64431330962337
"RP3-330M21.5"	-0.185121022980745	3.6510608323329	-1.68573258579667	0.111920081034161	0.203638724710765	-6.08498589564936
"CEP295NL"	0.185038929069841	5.90689967689532	3.62383285184515	0.00239482720181835	0.00900183991697006	-2.93698559364958
"PCDHGA5"	-0.185037789706461	4.19807547807482	-2.25117748950137	0.0393150070749692	0.0887954524167218	-5.28819808002824
"DNTTIP2"	0.185007796263347	5.27201541446593	2.69575540996106	0.0162699883093225	0.0435415411729645	-4.71290776026952
"RP11-407P2.1"	-0.184988208623934	1.22149528208804	-0.867514813626962	0.39892596687607	0.530807987318021	-6.45698559080997
"RP11-355B11.2"	0.184980256034716	5.57509583526136	2.81503325364373	0.0127665853303489	0.0359207763633429	-4.53417512708225
"TEF"	0.184945080750893	3.79824407747361	2.26442866159263	0.0383182138670874	0.0870410671509365	-5.18037353220361
"FAM21FP"	0.184909186147073	2.01372253928338	1.2181740364319	0.241423162083806	0.36752310000136	-6.29546123030853
"C5ORF24"	-0.184889585720581	4.23659661414983	-2.40476503424778	0.029118294761456	0.0697945177519106	-5.01713542607711
"SETSIP"	0.18487393100974	2.83611399570001	1.77922683244288	0.0948667695986071	0.178921870481254	-5.73812315650326
"NMRK1"	-0.184859705167673	3.6036286201962	-2.0707971235473	0.0555059956791755	0.117381531846125	-5.44992692895454
"RP11-552F3.9"	0.184801182075917	1.97815138557936	1.02290574013028	0.322093344581175	0.453435982241743	-6.50010369576121
"STARD4-AS1"	-0.184800425060789	3.50535233979353	-1.83050252179089	0.0865200886163829	0.166385504758437	-5.82317301212398
"PIGA"	-0.184800117165789	2.91920833348881	-1.59346336254943	0.131293177662188	0.23068309798088	-6.02395832258917
"EIF4H"	0.184796681032844	7.38036478072515	4.42329906549301	0.000460565042725905	0.00227622956429944	-1.44347831132046
"SRPK3"	-0.184721378636372	1.41133509181179	-1.19511084511019	0.250056005735352	0.377089595379465	-6.16821155953916
"RP11-1094M14.7"	-0.184693671533737	3.27396008497607	-1.82800170925204	0.0869115664653988	0.167048122027319	-5.76299389373221
"PRX"	-0.184675784360461	1.47603581689319	-1.13891947830459	0.272077981469079	0.400424291179939	-6.2465750411224
"RB1CC1"	0.184652586648306	4.81288067267108	2.74905500955692	0.0146026090035561	0.0398277379318684	-4.5137050520089
"ITGB3BP"	-0.184590720440998	3.44947506343659	-1.98090308732803	0.0656800018082459	0.133963725044729	-5.56082069221577
"AC000403.4"	-0.1845447736098	1.77225934055493	-1.16721199970392	0.260813261949334	0.388600409208406	-6.28439481417337
"FOXN3-AS1"	0.184517697491018	1.47960716073469	1.16740183952891	0.260738891284174	0.388560706167493	-6.22418216441803
"MBTPS2"	0.184437574301028	4.44753201391402	2.34735875259261	0.0325973041042325	0.0763548957452034	-5.19439003903091
"MAP1LC3B"	-0.184419497488907	6.60573569696453	-3.47027109889604	0.0032960168948372	0.0116977058935191	-3.34182982962211
"CFAP43"	0.184416160192273	1.14478639916173	1.13063787415087	0.275443677817928	0.404241414057276	-6.18839359197092
"KIAA0020"	0.18438013699897	4.04159886867775	2.331889987383	0.0335996087730301	0.0782906067248012	-5.12188612465422
"RUNDC1"	0.18435271497279	3.90152718964063	2.15695539476716	0.0471289457861864	0.102930866505421	-5.39953355670969
"MYH10"	-0.184306365397823	2.66851679960826	-1.60915178184194	0.12780972525421	0.225900390088904	-5.93279778441262
"PCDHGA4"	-0.184252197535053	4.22083643830499	-2.28968519466482	0.0364833646128579	0.0835769986923299	-5.22451251910941
"PSTPIP1"	-0.184229048319462	6.29829431270935	-2.24830496865718	0.0395342516853496	0.0892227115241624	-5.71031609488036
"HNRNPA3P5"	0.184220354806132	3.55240037582836	1.80371353128288	0.0907960497626466	0.17292727911358	-5.8979583330219
"KIAA1841"	-0.184216511051527	4.04757988819684	-2.12990304274702	0.0496246412279951	0.107328133050756	-5.46453184668653
"NEK8"	0.1841780206103	2.49040131585754	1.40881662136135	0.178684579485626	0.291936755139786	-6.18039129438355
"COG4"	-0.184152589571786	5.63288820497441	-3.21644466923846	0.00558489302310109	0.018086641003683	-3.72113182165189
"YKT6"	-0.184143932880551	6.56469343992718	-3.69900051146294	0.0020483935112295	0.00791180327335813	-2.86102579904189
"RP11-112J1.1"	-0.18410568070167	4.08946367510042	-2.04080153956922	0.0587288609476699	0.1223111022283	-5.62978993781244
"FAM172A"	-0.184102999948832	6.20678071181359	-3.38479525486293	0.00393718784433101	0.0135256306454613	-3.46593771552346
"ZMPSTE24"	0.184093953381812	6.05358846981249	3.4092329280591	0.00374213852426473	0.0129782875528854	-3.40415239062102
"IQGAP1"	0.184078691205341	8.46830220554589	3.86286228354386	0.00145783125802523	0.00595646363446526	-2.706698450664
"DLC1"	-0.184071955214788	2.14447549593073	-1.3469992724453	0.197394887746494	0.314594788868673	-6.15964766480366
"RPS3P7"	0.184065790615567	1.90683021294037	1.16963605165485	0.259864839166259	0.387771489257145	-6.3249906021539
"TP53INP1"	-0.184062860232427	5.50868377545811	-3.07815848264111	0.00743573532615013	0.0229930450366727	-3.98083748164379
"UQCRQ"	-0.183970730900971	5.62900189344811	-3.32107164144518	0.00449469886239422	0.0151030442400454	-3.50547355469334
"TMEM86B"	-0.183937212602629	0.783653745228984	-0.802095853594121	0.434654631071581	0.56513137180112	-6.43708849149377
